episode_id,subject,featuregraph_object_id,discordance_type,temporal_pattern,burst_id,burst_size,previous_featuregraph_object_id,next_featuregraph_object_id,start_index,start_time_seconds,peak_index,peak_time_seconds,end_index,end_time_seconds,peak_detection_index,peak_detection_time_seconds,peak_detection_latency_samples,peak_detection_latency_seconds,period_seconds,full_excursion,temporal_symmetry,annotation_status,excluded_by_ann1,excluded_by_ann2,excluded_by_both_annotators,retained_by_one_or_both_annotators,plateau_boundary_ambiguous,clinical_interpretation,sampling_rate_hz,construction,construction_version,comparator,is_complete,transition_complete,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,burst_number
bidmc-44-fg-0033,44,33,featuregraph_only,isolated,bidmc-44-burst-003,1,32,34,13512.0,108.096,13568.0,108.544,13690.0,109.52,13669,109.352,101.0,0.808,1.528,0.41876,0.6292134831460674,excluded_by_ann2,False,True,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,13512,13512,13512,13567,13567,13569,13690,13690,13690,3
bidmc-44-fg-0044,44,44,featuregraph_only,isolated,bidmc-44-burst-004,1,43,45,18126.0,145.008,18327.0,146.616,18584.0,148.672,18427,147.416,100.0,0.8,3.504,0.70070864,0.8777292576419214,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,18126,18126,18126,18327,18327,18327,18584,18584,18584,4
bidmc-44-fg-0072,44,72,featuregraph_only,isolated,bidmc-44-burst-005,1,71,73,30872.0,246.976,31093.0,248.744,31346.0,250.768,31193,249.544,100.0,0.8,3.2,0.8529186400000001,0.9324894514767933,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,30872,30872,30872,31093,31093,31093,31346,31346,31346,5
bidmc-44-fg-0086,44,86,featuregraph_only,isolated,bidmc-44-burst-006,1,85,87,37157.0,297.256,37248.0,297.984,37260.0,298.08,37349,298.792,101.0,0.808,1.976,0.13462000000000002,0.23300970873786409,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,37157,37157,37157,37247,37247,37249,37260,37260,37260,6
bidmc-45-fg-0034,45,34,featuregraph_only,isolated,bidmc-45-burst-001,1,33,35,15971.0,127.768,16072.0,128.576,16097.0,128.776,16175,129.4,103.0,0.824,3.296,0.07299,0.39682539682539686,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,15971,15971,15971,16069,16069,16075,16098,16097,16098,1
bidmc-45-fg-0046,45,46,featuregraph_only,isolated,bidmc-45-burst-002,1,45,47,21239.0,169.912,21405.0,171.24,21509.0,172.072,21507,172.056,102.0,0.816,3.152,0.29797,0.7703703703703704,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,21239,21239,21239,21403,21403,21407,21509,21509,21509,2
bidmc-46-fg-0002,46,2,featuregraph_only,isolated,bidmc-46-burst-001,1,1,3,597.0,4.776,1004.0,8.032,1312.0,10.496,1254,10.032,250.0,2.0,5.528,1.00048864,0.8615384615384616,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,633,561,633,854,854,1154,1312,1312,1312,1
bidmc-46-fg-0006,46,6,featuregraph_only,isolated,bidmc-46-burst-002,1,5,7,3347.0,26.776,3462.0,27.696,3565.0,28.52,3562,28.496,100.0,0.8,2.208,0.54727864,0.944954128440367,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,3347,3347,3347,3462,3462,3462,3565,3565,3565,2
bidmc-46-fg-0010,46,10,featuregraph_only,burst,bidmc-46-burst-003,4,9,11,4683.0,37.464,4716.0,37.728,4777.0,38.216,4816,38.528,100.0,0.8,2.2,0.09626164,0.7021276595744681,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,4683,4683,4683,4716,4716,4716,4777,4777,4777,3
bidmc-46-fg-0011,46,11,featuregraph_only,burst,bidmc-46-burst-003,4,10,12,4777.0,38.216,4999.0,39.992,5193.0,41.544,5182,41.456,183.0,1.464,2.264,1.00048864,0.9326923076923077,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,4777,4777,4777,4916,4916,5082,5193,5193,5193,3
bidmc-46-fg-0012,46,12,featuregraph_only,burst,bidmc-46-burst-003,4,11,13,5193.0,41.544,5260.0,42.08,5452.0,43.616,5360,42.88,100.0,0.8,2.088,0.808937,0.5173745173745175,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,5193,5193,5193,5260,5260,5260,5452,5452,5452,3
bidmc-46-fg-0013,46,13,featuregraph_only,burst,bidmc-46-burst-003,4,12,14,5452.0,43.616,5480.0,43.84,5511.0,44.088,5580,44.64,100.0,0.8,1.76,0.258,0.9491525423728814,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,5452,5452,5452,5480,5480,5480,5511,5511,5511,3
bidmc-46-fg-0019,46,19,featuregraph_only,burst,bidmc-46-burst-004,2,18,20,6943.0,55.544,7100.0,56.8,7204.0,57.632,7200,57.6,100.0,0.8,3.008,0.83801864,0.7969348659003832,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,6943,6943,6943,7100,7100,7100,7204,7204,7204,4
bidmc-46-fg-0020,46,20,featuregraph_only,burst,bidmc-46-burst-004,2,19,21,7204.0,57.632,7296.0,58.368,7404.0,59.232,7396,59.168,100.0,0.8,1.568,0.46226,0.92,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,7204,7204,7204,7296,7296,7296,7404,7404,7404,4
bidmc-46-fg-0022,46,22,featuregraph_only,isolated,bidmc-46-burst-005,1,21,23,7587.0,60.696,7718.0,61.744,7815.0,62.52,7818,62.544,100.0,0.8,2.448,0.38015864,0.8508771929824561,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,7587,7587,7587,7718,7718,7718,7815,7815,7815,5
bidmc-46-fg-0025,46,25,featuregraph_only,burst,bidmc-46-burst-006,2,24,26,8705.0,69.64,8935.0,71.48,9111.0,72.888,9080,72.64,145.0,1.16,3.432,1.00048864,0.8669950738916257,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,8705,8705,8705,8890,8890,8980,9111,9111,9111,6
bidmc-46-fg-0026,46,26,featuregraph_only,burst,bidmc-46-burst-006,2,25,27,9111.0,72.888,9136.0,73.088,9173.0,73.384,9236,73.888,100.0,0.8,1.608,0.10652699999999998,0.8064516129032258,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,9111,9111,9111,9136,9136,9136,9173,9173,9173,6
bidmc-46-fg-0028,46,28,featuregraph_only,isolated,bidmc-46-burst-007,1,27,29,9624.0,76.992,9877.0,79.016,10134.0,81.072,10110,80.88,233.0,1.864,3.856,1.00048864,0.9921568627450981,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,9624,9624,9624,9744,9744,10010,10134,10134,10134,7
bidmc-46-fg-0030,46,30,featuregraph_only,burst,bidmc-46-burst-008,2,29,31,10373.0,82.984,10466.0,83.728,10540.0,84.32,10572,84.576,106.0,0.848,1.576,1.00048864,0.8862275449101796,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,10386,10360,10386,10460,10460,10472,10572,10508,10572,8
bidmc-46-fg-0031,46,31,featuregraph_only,burst,bidmc-46-burst-008,2,30,32,10540.0,84.32,10692.0,85.536,10877.0,87.016,10876,87.008,184.0,1.472,1.808,1.00048864,0.9020771513353116,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,10572,10508,10572,10608,10608,10776,10877,10877,10877,8
bidmc-46-fg-0033,46,33,featuregraph_only,isolated,bidmc-46-burst-009,1,32,34,11268.0,90.144,11474.0,91.792,11477.0,91.816,11574,92.592,100.0,0.8,3.392,0.25482864,0.028708133971291905,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,11268,11268,11268,11474,11474,11474,11477,11477,11477,9
bidmc-46-fg-0035,46,35,featuregraph_only,burst,bidmc-46-burst-010,2,34,36,11710.0,93.68,11728.0,93.824,11897.0,95.176,11828,94.624,100.0,0.8,1.024,0.12996999999999997,0.1925133689839572,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,11710,11710,11710,11728,11728,11728,11897,11897,11897,10
bidmc-46-fg-0036,46,36,featuregraph_only,burst,bidmc-46-burst-010,2,35,37,11897.0,95.176,12000.0,96.0,12119.0,96.952,12100,96.8,100.0,0.8,2.176,0.31883864,0.9279279279279279,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,11897,11897,11897,12000,12000,12000,12119,12119,12119,10
bidmc-46-fg-0043,46,43,featuregraph_only,burst,bidmc-46-burst-011,2,42,44,15177.0,121.416,15320.0,122.56,15342.0,122.736,15420,123.36,100.0,0.8,2.784,0.37575864,0.2666666666666667,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,15177,15177,15177,15320,15320,15320,15342,15342,15342,11
bidmc-46-fg-0044,46,44,featuregraph_only,burst,bidmc-46-burst-011,2,43,45,15342.0,122.736,15458.0,123.664,15494.0,123.952,15558,124.464,100.0,0.8,1.104,0.15124000000000004,0.4736842105263158,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,15342,15342,15342,15458,15458,15458,15494,15494,15494,11
bidmc-46-fg-0046,46,46,featuregraph_only,isolated,bidmc-46-burst-012,1,45,47,16000.0,128.0,16028.0,128.224,16048.0,128.384,16128,129.024,100.0,0.8,1.768,0.20107999999999998,0.8333333333333334,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,16000,16000,16000,16028,16028,16028,16048,16048,16048,12
bidmc-46-fg-0051,46,51,featuregraph_only,isolated,bidmc-46-burst-013,1,50,52,18042.0,144.336,18216.0,145.728,18323.0,146.584,18316,146.528,100.0,0.8,3.144,0.9340309,0.7615658362989324,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,18042,18042,18042,18216,18216,18216,18323,18323,18323,13
bidmc-46-fg-0054,46,54,featuregraph_only,isolated,bidmc-46-burst-014,1,53,55,19106.0,152.848,19278.0,154.224,19313.0,154.504,19378,155.024,100.0,0.8,3.36,0.48497,0.3381642512077294,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,19106,19106,19106,19278,19278,19278,19313,19313,19313,14
bidmc-46-fg-0057,46,57,featuregraph_only,isolated,bidmc-46-burst-015,1,56,58,19886.0,159.088,19906.0,159.248,20109.0,160.872,20006,160.048,100.0,0.8,1.728,0.36940864,0.179372197309417,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,19886,19886,19886,19906,19906,19906,20109,20109,20109,15
bidmc-46-fg-0060,46,60,featuregraph_only,burst,bidmc-46-burst-016,2,59,61,21124.0,168.992,21170.0,169.36,21184.0,169.472,21270,170.16,100.0,0.8,2.704,0.17908900000000003,0.4666666666666667,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,21124,21124,21124,21170,21170,21170,21184,21184,21184,16
bidmc-46-fg-0061,46,61,featuregraph_only,burst,bidmc-46-burst-016,2,60,62,21184.0,169.472,21316.0,170.528,21339.0,170.712,21416,171.328,100.0,0.8,1.168,0.40900000000000003,0.2967741935483871,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,21184,21184,21184,21316,21316,21316,21339,21339,21339,16
bidmc-46-fg-0066,46,66,featuregraph_only,isolated,bidmc-46-burst-017,1,65,67,23122.0,184.976,23316.0,186.528,23416.0,187.328,23416,187.328,100.0,0.8,3.8,0.07476164,0.6802721088435374,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,23201,23043,23201,23316,23316,23316,23416,23416,23416,17
bidmc-46-fg-0070,46,70,featuregraph_only,isolated,bidmc-46-burst-018,1,69,71,24312.0,194.496,24376.0,195.008,24535.0,196.28,24476,195.808,100.0,0.8,1.456,0.19594864,0.5739910313901345,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,24312,24312,24312,24376,24376,24376,24551,24519,24551,18
bidmc-46-fg-0075,46,75,featuregraph_only,isolated,bidmc-46-burst-019,1,74,76,25768.0,206.144,25856.0,206.848,25894.0,207.152,25956,207.648,100.0,0.8,1.6,0.416811,0.6031746031746033,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,25768,25768,25768,25856,25856,25856,25894,25894,25894,19
bidmc-46-fg-0079,46,79,featuregraph_only,isolated,bidmc-46-burst-020,1,78,80,27222.0,217.776,27541.0,220.328,27777.0,222.216,27756,222.048,215.0,1.72,4.696,1.00048864,0.8504504504504504,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,27259,27185,27259,27426,27426,27656,27777,27777,27777,20
bidmc-46-fg-0081,46,81,featuregraph_only,burst,bidmc-46-burst-021,2,80,82,28030.0,224.24,28060.0,224.48,28158.0,225.264,28160,225.28,100.0,0.8,1.152,0.25408864,0.46875,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,28030,28030,28030,28060,28060,28060,28158,28158,28158,21
bidmc-46-fg-0082,46,82,featuregraph_only,burst,bidmc-46-burst-021,2,81,83,28158.0,225.264,28272.0,226.176,28295.0,226.36,28372,226.976,100.0,0.8,1.696,0.42926864,0.33576642335766427,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,28158,28158,28158,28272,28272,28272,28295,28295,28295,21
bidmc-46-fg-0085,46,85,featuregraph_only,burst,bidmc-46-burst-022,2,84,86,28799.0,230.392,28822.0,230.576,28845.0,230.76,28922,231.376,100.0,0.8,1.136,0.13829000000000002,1.0,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,28799,28799,28799,28822,28822,28822,28845,28845,28845,22
bidmc-46-fg-0086,46,86,featuregraph_only,burst,bidmc-46-burst-022,2,85,87,28845.0,230.76,28952.0,231.616,29064.0,232.512,29052,232.416,100.0,0.8,1.04,0.38798,0.9771689497716896,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,28845,28845,28845,28952,28952,28952,29064,29064,29064,22
bidmc-46-fg-0089,46,89,featuregraph_only,burst,bidmc-46-burst-023,3,88,90,29628.0,237.024,29666.0,237.328,29776.0,238.208,29766,238.128,100.0,0.8,1.64,0.61665864,0.5135135135135135,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,29628,29628,29628,29666,29666,29666,29776,29776,29776,23
bidmc-46-fg-0090,46,90,featuregraph_only,burst,bidmc-46-burst-023,3,89,91,29776.0,238.208,29925.0,239.4,30071.0,240.568,30062,240.496,137.0,1.096,2.072,1.00048864,0.9898305084745763,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,29776,29776,29776,29888,29888,29962,30071,30071,30071,23
bidmc-46-fg-0091,46,91,featuregraph_only,burst,bidmc-46-burst-023,3,90,92,30071.0,240.568,30146.0,241.168,30156.0,241.248,30246,241.968,100.0,0.8,1.768,0.29879999999999995,0.23529411764705888,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,30071,30071,30071,30146,30146,30146,30156,30156,30156,23
bidmc-46-fg-0101,46,101,featuregraph_only,isolated,bidmc-46-burst-024,1,100,102,34121.0,272.968,34394.0,275.152,34706.0,277.648,34676,277.408,282.0,2.256,3.848,1.00048864,0.9333333333333333,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,34130,34112,34130,34212,34212,34576,34706,34706,34706,24
bidmc-46-fg-0117,46,117,featuregraph_only,isolated,bidmc-46-burst-025,1,116,118,40920.0,327.36,41233.0,329.864,41631.0,333.048,41576,332.608,343.0,2.744,3.464,0.87955,0.8804500703234881,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,40950,40890,40950,40990,40990,41476,41631,41631,41631,25
bidmc-46-fg-0119,46,119,featuregraph_only,burst,bidmc-46-burst-026,3,118,120,42014.0,336.112,42314.0,338.512,42621.0,340.968,42606,340.848,292.0,2.336,3.296,1.00048864,0.9884678747940692,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,42014,42014,42014,42122,42122,42506,42621,42621,42621,26
bidmc-46-fg-0120,46,120,featuregraph_only,burst,bidmc-46-burst-026,3,119,121,42621.0,340.968,42891.0,343.128,43362.0,346.896,43156,345.248,265.0,2.12,4.616,1.00048864,0.728744939271255,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,42621,42621,42621,42726,42726,43056,43362,43362,43362,26
bidmc-46-fg-0121,46,121,featuregraph_only,burst,bidmc-46-burst-026,3,120,122,43362.0,346.896,43394.0,347.152,43570.0,348.56,43494,347.952,100.0,0.8,4.024,0.6061593,0.3076923076923077,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,43362,43362,43362,43394,43394,43394,43570,43570,43570,26
bidmc-46-fg-0136,46,136,featuregraph_only,burst,bidmc-46-burst-027,2,135,137,50211.0,401.688,50238.0,401.904,50248.0,401.984,50338,402.704,100.0,0.8,1.704,0.16833199999999998,0.5405405405405406,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,50211,50211,50211,50238,50238,50238,50248,50248,50248,27
bidmc-46-fg-0137,46,137,featuregraph_only,burst,bidmc-46-burst-027,2,136,138,50248.0,401.984,50546.0,404.368,50768.0,406.144,50730,405.84,184.0,1.472,2.464,1.00048864,0.8538461538461538,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,50248,50248,50248,50462,50462,50630,50768,50768,50768,27
bidmc-47-fg-0001,47,1,featuregraph_only,isolated,bidmc-47-burst-001,1,0,2,98.0,0.784,137.0,1.096,299.0,2.392,237,1.896,100.0,0.8,,0.88332,0.3880597014925373,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,98,98,98,137,137,137,299,299,299,1
bidmc-47-fg-0036,47,36,featuregraph_only,burst,bidmc-47-burst-002,4,35,37,11782.0,94.256,11809.0,94.472,11848.0,94.784,11909,95.272,100.0,0.8,2.192,0.27856000000000003,0.8181818181818181,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,11782,11782,11782,11809,11809,11809,11848,11848,11848,2
bidmc-47-fg-0037,47,37,featuregraph_only,burst,bidmc-47-burst-002,4,36,38,11848.0,94.784,12053.0,96.424,12278.0,98.224,12153,97.224,100.0,0.8,1.952,1.41356,0.9534883720930233,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,11848,11848,11848,12053,12053,12053,12278,12278,12278,2
bidmc-47-fg-0038,47,38,featuregraph_only,burst,bidmc-47-burst-002,4,37,39,12278.0,98.224,12357.0,98.856,12399.0,99.192,12457,99.656,100.0,0.8,2.432,0.6206499999999999,0.6942148760330579,excluded_by_ann2,False,True,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,12278,12278,12278,12357,12357,12357,12399,12399,12399,2
bidmc-47-fg-0039,47,39,featuregraph_only,burst,bidmc-47-burst-002,4,38,40,12399.0,99.192,12575.0,100.6,12736.0,101.888,12675,101.4,100.0,0.8,1.744,1.62188,0.9554896142433235,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,12399,12399,12399,12575,12575,12575,12736,12736,12736,2
